OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
IRIDIUM 33 DEB,1997-051VU,2025-03-30T15:18:57.870720,14.69269569,.0031967,86.2960,56.7104,341.0569,18.9454,0,U,36390,999,62481,.28255E-2,.16837E-3,0
IRIDIUM 33 DEB,1997-051VZ,2025-04-02T10:38:30.976512,14.44617282,.0007007,86.3804,161.2045,244.1245,115.9234,0,U,36483,999,61473,.10085E-2,.351E-4,0
IRIDIUM 33 DEB,1997-051WG,2025-04-02T12:22:15.364704,14.69668009,.000367,86.3657,124.4758,142.2206,217.9267,0,U,36490,999,82743,.27195E-2,.16226E-3,0
IRIDIUM 33 DEB,1997-051WK,2025-04-01T19:48:28.163808,14.61202803,.0014304,86.3567,124.5538,130.9367,229.3084,0,U,36493,999,70791,.1742E-2,.8616E-4,0
IRIDIUM 33 DEB,1997-051XH,2025-03-31T10:32:01.773024,14.48721417,.0023737,86.3559,154.6402,335.4774,24.5299,0,U,37548,999,61818,.14179E-2,.5382E-4,0
IRIDIUM 33 DEB,1997-051XK,2025-04-01T09:48:05.385024,14.62876811,.0001135,86.3780,136.6162,136.4947,223.6354,0,U,37550,999,82595,.18504E-2,.9481E-4,0
IRIDIUM 33 DEB,1997-051XX,2025-04-01T22:03:57.947616,14.53522166,.0023426,86.3779,154.4104,239.7320,293.6423,0,U,37562,999,82623,.15375E-2,.6457E-4,0
IRIDIUM 33 DEB,1997-051YA,2025-04-01T08:15:48.520512,14.50061298,.0012077,86.3465,120.7122,206.4617,153.5973,0,U,37565,999,62134,.83752E-3,.3269E-4,0
IRIDIUM 33 DEB,1997-051YD,2025-04-02T06:10:15.460896,14.37802172,.0123398,86.3332,275.6741,220.7553,138.4365,0,U,38017,999,57734,.44691E-2,.14737E-3,0
IRIDIUM 33 DEB,1997-051YJ,2025-04-02T08:02:10.093920,14.39201460,.004812,86.2697,127.6291,159.1363,201.1814,0,U,38022,999,65532,.10904E-2,.3443E-4,0
IRIDIUM 33 DEB,1997-051YQ,2025-04-01T18:20:41.656128,14.45238341,.0026096,86.3214,111.0285,248.2404,111.6021,0,U,38028,999,61811,.67777E-3,.2404E-4,0
IRIDIUM 33 DEB,1997-051ZC,2025-04-02T10:23:21.289056,14.26716891,.0061871,86.3003,156.5131,290.4733,80.5297,0,U,38228,999,81155,.54177E-3,.1355E-4,0
IRIDIUM 33 DEB,1997-051ZL,2025-04-02T05:43:39.763488,15.08848508,.0012999,86.2407,81.2180,300.9126,59.0832,0,U,38236,999,74850,.17504E-1,.286728E-2,0
IRIDIUM 33 DEB,1997-051ZR,2025-04-01T06:56:03.760224,14.52846596,.0003634,86.3180,103.0972,147.2965,212.8467,0,U,38241,999,56489,.12607E-2,.5204E-4,0
IRIDIUM 33 DEB,1997-051AAB,2025-03-31T20:22:48.962784,14.49152570,.0024635,86.3406,121.4436,217.8508,142.0965,0,U,38474,999,61610,.85651E-3,.3289E-4,0
IRIDIUM 33 DEB,1997-051AAJ,2025-04-01T00:15:29.600064,14.50554426,.0065128,85.9599,298.6585,327.0418,32.6733,0,U,39777,999,56470,.39056E-2,.15763E-3,0
IRIDIUM 33 DEB,1997-051AAK,2025-04-02T10:37:26.370912,14.51845277,.0010288,86.3818,153.3706,145.7375,214.4496,0,U,39778,999,57000,.13952E-2,.564E-4,0
IRIDIUM 33 DEB,1997-051AAN,2025-04-01T11:46:04.651968,14.16574400,.0194262,86.3722,2.6275,3.6849,170.2821,0,U,39781,999,4489,.60702E-2,.14583E-3,0
IRIDIUM 33 DEB,1997-051AAQ,2025-03-31T02:38:47.155200,14.86447174,.0026327,86.1515,23.0399,16.8798,45.7639,0,U,39783,999,56949,.6975E-2,.62492E-3,0
IRIDIUM 33 DEB,1997-051ABJ,2025-03-29T12:58:03.437184,14.81439539,.0006938,86.3583,120.3573,209.3414,304.0501,0,U,40996,999,58649,.36082E-2,.28358E-3,0
IRIDIUM 33 DEB,1997-051ABL,2025-04-01T22:52:01.098336,14.43988094,.0007831,86.3878,162.3621,182.4368,350.8759,0,U,40998,999,3431,.80736E-3,.2778E-4,0
IRIDIUM 33 DEB,1997-051ABN,2025-03-23T09:03:21.053664,14.23967478,.0217517,86.2899,306.6759,46.7215,74.5967,0,U,46435,999,4147,.86605E-2,.25468E-3,0
IRIDIUM 33 DEB,1997-051ABR,2025-03-24T20:40:26.727744,14.39791519,.0044977,86.2618,118.0830,116.1871,56.9229,0,U,46734,999,59225,.22901E-2,.7287E-4,0
IRIDIUM 33 DEB,1997-051ABX,2025-03-31T18:24:10.420128,14.58011915,.0023015,86.3304,93.9807,110.6354,62.7286,0,U,46965,999,58535,.13683E-2,.6331E-4,0
IRIDIUM 33 DEB,1997-051ACE,2025-03-31T10:58:17.080032,14.49307390,.0007173,86.3871,149.5926,227.9603,193.8362,0,U,46972,999,57859,.80007E-3,.3072E-4,0
IRIDIUM 33 DEB,1997-051ACG,2025-04-02T14:23:05.313120,14.38368061,.0099074,86.3060,215.4336,301.3931,57.7604,0,U,46974,999,53848,.58495E-2,.18918E-3,0
IRIDIUM 33 DEB,1997-051ACM,2025-03-31T11:34:55.648992,14.72367257,.0036145,86.3450,165.5340,57.7578,302.7133,0,U,46979,999,31640,.4506E-2,.28922E-3,0
